Unnamed: 0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,class
5846,0.401857,-0.29909,0.328093,0.432395,-1.257711,-0.058835,0.295677,1.682053,0.313536,-0.092052,A
1830,-0.091897,-0.220579,0.274747,0.567174,-0.185173,0.730137,0.824183,0.246944,0.001721,0.30473,A
696,0.15498,0.336855,0.068476,0.021525,0.261718,0.06574,-0.534832,-0.945628,-0.840179,0.493441,A
543,0.377169,-0.079257,0.153829,-1.102952,0.261718,0.231839,-0.195078,0.922115,-0.091823,0.460651,A
3252,0.080916,-0.118513,0.445454,-0.188027,0.261718,1.560634,0.333428,0.410946,0.375899,1.34117,A
10341,-0.042522,0.540986,0.253409,-0.836378,0.261718,0.896237,0.106925,1.178184,0.62535,0.871635,A
2878,0.15498,-0.16562,-3.210528,-1.32068,-0.185173,0.273364,-2.309101,-0.464534,-0.029461,-1.644403,A
9733,-0.104241,-0.079257,0.011573,0.220903,0.261718,0.024215,0.031425,0.142042,0.40708,0.130606,A
4677,0.229043,-0.369751,0.484575,0.250174,0.261718,0.937762,0.408929,-0.033725,-0.029461,0.728926,A
4526,0.179667,0.321153,0.242739,0.045844,0.17234,0.190314,0.371178,-0.047569,-0.029461,0.091186,A
3372,0.512951,-0.008597,-0.045329,-1.738144,-1.525845,-0.183409,0.295677,1.750648,0.313536,-0.201404,A
3393,-0.264711,-0.126364,0.235627,0.176773,0.261718,-1.470679,-0.42158,-3.465302,-3.334697,-1.031581,A
7921,0.216699,-0.189174,0.352988,-2.20129,0.261718,-0.723232,-0.119577,-2.064674,-2.087438,-0.483386,A
6455,-0.042522,0.10132,0.288973,0.722153,0.261718,0.314889,0.182426,1.172728,0.531806,0.29552,A
755,0.117948,0.23479,0.050694,0.220456,0.261718,-0.598658,-0.119577,0.114142,0.126447,-0.352624,A
8353,0.09326,0.329004,0.271191,-0.813522,0.17234,-0.640182,0.597681,0.811777,0.001721,-0.764379,A
5399,-0.054866,0.313302,0.05425,0.218427,0.261718,0.522513,0.899684,-0.297678,-0.247731,0.088281,A
6355,0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.314889,-0.044076,0.6177,0.157628,0.446692,A
6807,0.229043,0.109171,-0.066668,0.073324,0.261718,0.647088,0.333428,-0.091991,0.001721,0.516213,A
5937,0.031541,-0.118513,0.374326,-0.066706,0.261718,-0.847807,-0.006326,0.71138,0.469443,-0.645853,A
8223,-0.017834,0.132725,0.125378,1.357345,0.261718,0.06574,0.220177,1.307064,-0.278912,0.05625,A
4176,0.068573,-0.267686,0.33165,-0.197963,-2.062114,-0.058835,0.295677,-0.232073,0.032902,-0.092522,A
3816,0.043885,-0.157769,0.328093,0.552225,0.261718,0.688613,0.106925,-0.183632,0.313536,0.695533,A
1455,0.068573,-0.197025,0.032912,0.615571,0.082961,-0.723232,0.144676,0.80205,-0.091823,-0.605757,A
6310,-0.240024,-0.424709,0.089814,1.094532,0.261718,0.730137,-0.119577,0.476977,0.500624,0.882749,A
1726,0.15498,0.054213,0.164499,-0.048325,0.261718,0.314889,0.257927,-0.037104,0.469443,0.250507,A
885,0.204355,-0.448263,0.349432,0.689659,0.261718,-0.01731,-0.006326,0.777392,0.001721,0.095863,A
7941,0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.716425,-2.799857,0.297191,-2.33689,-3.543545,A
3926,0.043885,-0.079257,0.061363,0.565085,0.261718,0.439463,0.55993,0.352001,0.095265,0.199622,A
1979,0.031541,-0.118513,0.374326,-0.066706,0.261718,0.231839,0.408929,0.248983,0.469443,0.102795,A
4973,0.266074,-0.16562,0.32098,0.483299,0.17234,0.522513,-0.044076,0.860646,0.251173,0.644408,A
5760,0.167323,0.313302,0.168055,-0.383198,0.261718,0.273364,1.088436,0.373241,-0.029461,-0.197233,A
7946,-2.276758,0.454623,0.050694,-2.161546,-4.832837,-3.339298,-5.706639,0.635,-1.93153,-4.852695,A
9973,0.117948,0.124874,0.128935,0.3837,0.17234,-0.141884,0.220177,0.428128,-0.154186,-0.125975,A
9132,1.21655,0.156278,-0.013322,0.353593,0.17234,0.813187,0.824183,-0.121037,-0.840179,0.380653,A
4365,-0.030178,0.014957,0.264078,0.374062,0.261718,0.273364,0.144676,0.212326,0.562987,0.287721,A
4977,-0.240024,-0.424709,0.089814,1.094532,0.261718,1.394535,0.220177,-0.172506,0.001721,1.247899,A
7441,-0.017834,-0.440412,0.267634,1.39515,0.261718,0.439463,-0.119577,-1.037424,-1.151994,0.600769,A
1992,1.21655,0.156278,-0.013322,0.353593,0.17234,0.273364,0.55993,0.42774,-0.559546,0.060156,A
5130,0.043885,-0.079257,0.061363,0.565085,0.261718,0.896237,0.031425,-0.043802,-0.403638,0.932417,A
6645,0.056229,-0.087108,0.089814,1.312409,0.082961,1.26996,-0.610333,0.298162,0.064084,1.713336,A
9584,1.130144,-0.087108,-0.002652,-0.479635,0.082961,-0.598658,0.144676,-0.54701,-0.684271,-0.497454,A
8566,0.192011,0.242641,0.164499,0.576722,0.261718,0.14879,0.408929,0.297676,-0.278912,0.024533,A
9077,-0.054866,0.580242,0.032912,-0.016668,0.261718,2.141982,-2.497853,-0.830514,-0.341275,-0.382919,A
9285,0.364825,0.195534,0.175168,-0.027618,0.261718,-0.640182,0.220177,1.394414,0.999528,-0.563577,A
8085,0.142636,-1.916434,-0.023991,-0.504341,0.261718,-0.141884,0.295677,-0.803682,-1.183175,-0.174558,A
5515,0.229043,-0.000745,0.171611,-0.002793,0.261718,0.979286,0.220177,-1.01034,-0.154186,0.880278,A
6395,0.031541,-0.118513,0.374326,-0.066706,0.261718,-0.640182,0.295677,0.696158,0.438262,-0.616872,A
4838,-0.091897,-0.220579,0.274747,0.567174,-0.185173,-2.799474,0.55993,1.104231,-2.118619,-2.637144,A
6372,0.019197,-0.016448,-3.210528,-0.310423,0.261718,0.605563,-2.535604,-0.099272,-0.497183,-1.456392,A
741,0.389513,0.556689,0.431229,-1.955514,0.082961,0.14879,0.371178,1.40682,-0.247731,0.036202,A
7975,0.142636,0.486028,0.025799,0.545422,0.17234,-0.058835,-0.157328,-0.034172,-0.310094,0.15081,A
350,-0.153617,-0.267686,-3.210528,-0.351778,-0.006417,0.605563,0.333428,0.428847,0.438262,0.47079,A
5780,0.15498,-0.322644,0.175168,0.126526,0.17234,0.522513,0.52218,-0.184719,-0.372457,0.304863,A
2679,0.31545,-0.047852,0.14316,-0.574788,0.261718,0.231839,0.408929,0.327556,0.064084,0.103205,A
2914,0.179667,-0.43256,0.150273,-1.883217,-1.078955,-1.263055,-2.762106,-2.399551,-1.276719,-2.476424,A
9228,0.019197,-0.605286,0.502357,0.181368,0.17234,0.273364,0.673182,0.189746,-0.216549,-0.00716,A
3453,0.019197,-0.424709,0.33165,0.137655,-0.006417,-0.640182,0.031425,-0.115095,-0.559546,-0.484194,A
2848,-0.314087,-0.236281,0.029355,0.460861,0.261718,-0.681707,0.182426,-0.510432,0.064084,-0.598272,A
4385,-0.030178,0.438921,-0.045329,0.766462,0.17234,0.14879,0.824183,0.619875,0.718895,-0.17428,A
4032,0.204355,-0.448263,0.349432,0.689659,0.261718,-0.183409,0.408929,0.900952,0.032902,-0.265743,A
10338,-0.00549,-0.283388,0.214288,-2.421913,0.17234,1.35301,-0.006326,-0.891129,-0.372457,1.368294,A
3068,0.216699,0.124874,-3.210528,-0.886924,0.261718,0.605563,1.050686,-1.103087,-1.557353,0.079203,A
3790,-2.449572,4.835583,0.352988,0.048976,-2.419627,-2.384226,0.295677,2.284164,-2.180982,-2.17941,A
4528,-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.681707,0.257927,0.290609,-2.430434,-0.639488,A
4464,0.229043,0.572391,0.050694,-0.980138,-0.274551,-2.342701,0.295677,-1.155101,0.500624,-2.141039,A
4016,0.179667,0.258344,0.189393,-0.133304,0.17234,-0.889332,-0.270579,-1.140598,-1.214356,-0.563854,A
7968,0.068573,-1.16272,-3.210528,-0.829367,0.261718,1.062336,0.220177,-1.254624,-1.120812,0.947715,A
7145,-0.091897,-0.189174,0.345875,0.235912,0.261718,2.349606,0.144676,-1.813866,-1.49499,2.171335,A
13,0.15498,0.336855,0.068476,0.021525,0.261718,0.024215,0.031425,0.079292,0.313536,0.125675,A
599,0.204355,-0.354049,0.32098,0.410166,-0.989576,-0.058835,0.295677,0.819795,0.469443,-0.090075,A
10040,0.068573,-1.16272,-3.210528,-0.829367,0.261718,3.387727,0.861934,-1.308968,-1.214356,2.573651,A
1317,1.043737,-0.401156,0.473906,0.506215,0.261718,0.605563,0.484429,0.257661,-0.466001,0.39031,A
1142,0.241386,0.109171,-0.127126,0.380626,0.17234,0.979286,0.106925,-0.286339,-0.43482,0.961578,A
5879,1.043737,-0.401156,0.473906,0.506215,0.261718,0.439463,-0.006326,-0.559747,-1.432627,0.528847,A
9515,0.364825,0.289748,0.235627,-0.32379,0.17234,-0.266459,-0.006326,0.402209,0.375899,-0.127482,A
5948,0.117948,0.627349,0.075589,0.831628,0.261718,0.854712,0.257927,0.119074,0.18881,0.753446,A
8488,0.105604,-0.087108,0.367214,1.522618,0.261718,-0.266459,0.484429,-0.750251,-1.526171,-0.380592,A
3684,-0.030178,0.014957,0.264078,0.374062,0.261718,0.854712,0.408929,0.500373,-0.247731,0.655269,A
7849,-3.498799,-0.22843,-3.210528,-0.316957,-4.922215,3.304678,0.106925,-1.204183,-1.744441,3.083776,A
1294,-0.042522,-0.236281,-3.210528,-0.272051,0.261718,0.854712,0.333428,0.254691,0.562987,0.698017,A
3292,0.019197,-0.424709,0.33165,0.137655,-0.006417,-1.30458,-3.10186,-1.66128,-1.682078,-2.559617,A
6729,0.241386,-0.126364,0.417003,0.096091,0.17234,-0.307984,0.408929,0.530836,0.874802,-0.378928,A
3422,1.37702,-0.063555,0.349432,0.40572,0.17234,2.266557,1.050686,-0.8011,-0.466001,1.490328,A
7825,-0.104241,-0.055704,0.299642,0.391249,0.17234,-0.058835,0.635431,-0.709382,-0.840179,-0.260691,A
1511,0.068573,0.148427,0.111153,0.179577,0.261718,-0.058835,0.408929,-1.163644,-1.276719,-0.15879,A
6357,-0.030178,0.093469,0.235627,1.206186,0.261718,0.273364,0.635431,0.46727,0.469443,0.00076,A
4866,-0.116585,0.069915,0.068476,-0.783147,0.261718,0.273364,0.144676,-0.340314,-0.216549,0.288975,A
8396,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,1.602159,0.52218,-0.963976,-0.43482,1.247899,A
8451,0.192011,0.242641,0.164499,0.576722,0.261718,0.480988,0.371178,0.700352,-0.123005,0.349274,A
7342,0.192011,-0.259834,0.402778,-0.06593,0.261718,0.06574,0.257927,0.126355,0.251173,0.050126,A
917,0.389513,0.556689,0.431229,-1.955514,0.082961,-1.055431,0.182426,-3.049171,-2.118619,-0.934115,A
9388,-0.06721,-0.149918,0.32098,0.118589,0.261718,0.688613,-0.006326,-0.56761,0.18881,0.753193,A
2997,0.15498,-0.275537,0.417003,0.813815,0.261718,0.107265,0.106925,0.820805,0.718895,0.164867,A
4649,-0.128929,0.383963,0.23207,1.248675,0.261718,0.480988,0.484429,0.169515,-0.154186,0.264828,A
3194,0.327793,-2.426761,-2.324983,-1.744082,0.440474,-0.266459,0.484429,1.148537,0.001721,-0.374408,A
8423,-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-0.058835,0.446679,0.41677,0.344717,-0.183201,A
4139,0.006853,-0.668096,0.477462,1.62168,0.17234,0.605563,0.069175,1.045363,-0.840179,0.638971,A
3074,-0.116585,-0.338346,-3.210528,-0.865829,-1.168333,-0.474083,-0.006326,0.600382,0.313536,-0.307152,A
3829,0.031541,-0.09496,-0.031104,0.803253,0.261718,-0.889332,0.484429,-2.982595,-3.490604,-0.920493,A
4339,0.142636,0.486028,0.100483,-0.448543,0.17234,0.06574,0.484429,0.526118,0.219991,-0.083084,A
6587,0.229043,-0.008597,0.175168,0.087408,0.17234,-0.930856,0.52218,0.247449,-0.528364,-0.984626,A
8460,0.562327,-0.000745,-3.210528,-2.832246,0.261718,-2.882524,0.371178,-2.257275,-0.933723,-2.647993,A
3021,-3.486455,0.242641,3.28702,-1.488788,-3.045274,-1.802878,0.295677,0.358582,-2.866974,-1.659147,A
8110,0.019197,-0.087108,0.384996,0.794958,0.261718,-0.391033,0.220177,-0.07209,-0.403638,-0.362642,A
10227,0.648733,0.242641,-0.045329,-0.444157,0.261718,0.771662,0.597681,0.278028,-0.091823,0.474117,A
9670,0.438888,0.289748,0.14316,-0.282494,0.261718,-0.307984,-0.459331,-0.432479,0.375899,0.101336,A
5889,0.266074,-0.16562,0.32098,0.483299,0.17234,-0.058835,-0.195078,1.183465,0.032902,0.178766,A
9266,0.09326,-1.680899,0.356544,0.180532,0.17234,0.522513,0.295677,0.800166,0.438262,0.438543,A
3861,-0.054866,0.580242,0.032912,-0.016668,0.261718,0.439463,-2.988609,-0.599898,0.157628,-1.298518,A
7538,0.117948,0.171981,0.217845,1.738109,0.261718,0.273364,0.333428,-0.756503,-1.276719,0.183528,A
5783,0.09326,-0.102811,0.01513,-1.203774,0.082961,-0.889332,0.408929,-0.812633,-0.060642,-0.893731,A
7942,0.327793,-2.426761,0.008017,-0.54498,-0.006417,-0.598658,0.257927,-0.085467,-0.029461,-0.561371,A
6277,0.056229,-0.291239,0.239183,0.767954,0.17234,-0.307984,0.786433,0.410713,0.344717,-0.562467,A
4222,-0.054866,0.580242,0.032912,-0.016668,0.261718,-0.01731,0.55993,0.414149,0.032902,-0.190012,A
8009,0.056229,0.124874,0.136047,0.14974,0.17234,-0.01731,0.031425,0.353418,0.18881,0.091439,A
1761,0.006853,0.164129,0.125378,0.58451,0.261718,0.107265,0.106925,1.378415,0.594169,0.191629,A
5712,0.068573,-0.204876,0.424116,1.412158,0.261718,0.813187,0.069175,1.084389,0.157628,0.836988,A
7237,-0.128929,0.383963,0.23207,1.248675,0.261718,-0.557133,0.069175,1.241032,-0.060642,-0.423182,A
8734,0.179667,-0.173471,0.121822,-1.139205,0.17234,0.107265,0.673182,-0.197067,-0.060642,-0.147879,A
817,0.09326,-0.385453,0.352988,0.546705,0.261718,-0.474083,0.257927,0.75223,0.500624,-0.4498,A
3190,0.229043,0.242641,0.089814,0.12023,0.261718,-0.058835,-0.081827,-0.864064,-0.933723,0.074489,A
3301,0.142636,-0.142067,0.246296,0.789259,-1.347089,0.439463,0.597681,0.743493,-0.154186,0.179369,A
6523,0.167323,0.313302,0.168055,-0.383198,0.261718,0.480988,0.295677,0.131014,-0.185368,0.399363,A
8429,0.056229,-0.730905,0.441898,0.183695,0.261718,0.771662,0.257927,-0.080575,0.157628,0.666685,A
4717,0.09326,-0.385453,0.352988,0.546705,0.261718,-0.432558,0.031425,0.445,0.064084,-0.295265,A
8258,0.130292,0.007106,0.239183,0.766194,0.261718,0.605563,1.805694,-0.087254,-0.123005,-0.294338,A
1728,0.944986,0.132725,0.136047,0.564936,0.17234,0.730137,0.597681,-0.042889,-0.185368,0.444775,A
6448,-0.079554,0.313302,0.139604,0.295528,0.261718,0.854712,0.257927,0.76914,0.18881,0.750674,A
8035,0.09326,0.10132,0.313868,0.756586,0.351096,0.397939,0.333428,1.303161,0.500624,0.289878,A
7504,0.068573,-0.204876,0.424116,1.412158,0.261718,0.564038,0.408929,0.337905,-0.528364,0.390804,A
9768,-0.22768,0.289748,-0.006209,0.395814,0.261718,0.688613,0.069175,0.920814,0.531806,0.726829,A
9234,0.142636,0.486028,0.100483,-0.448543,0.17234,0.854712,-3.06411,-1.384203,-1.120812,-1.138582,A
5154,0.117948,0.124874,0.128935,0.3837,0.17234,-0.307984,-0.044076,0.011901,-0.590727,-0.130713,A
7782,0.031541,0.36826,-0.027547,0.237135,0.17234,-0.058835,0.484429,0.02157,0.18881,-0.195474,A
3310,0.130292,0.077766,0.299642,-0.693335,0.261718,-0.224934,0.597681,0.187533,0.313536,-0.39642,A
3175,0.031541,-0.346197,-0.009765,1.029902,0.082961,2.972479,-5.782139,-2.115931,-1.370264,-1.899104,A
4926,-3.498799,-0.03215,-2.481465,-0.333876,-4.922215,1.103861,0.220177,-0.663348,-0.403638,1.002493,A
6345,0.068573,0.148427,0.111153,0.179577,0.261718,0.771662,0.824183,-0.311851,-0.091823,0.34591,A
9986,0.192011,0.509582,0.079145,1.072093,0.261718,0.06574,0.333428,1.296813,0.656532,-0.005171,A
6448,0.031541,0.007106,-0.315616,2.791392,-0.542686,-3.007099,0.408929,1.676422,-1.900349,-2.768966,A
2920,-0.042522,0.140576,0.089814,0.07231,0.261718,1.975883,0.371178,-1.918282,-1.058449,1.674567,A
7487,-3.498799,-0.16562,0.811764,-1.809159,-4.922215,-1.346105,-6.046392,-0.997526,-1.463808,-3.824453,A
9919,0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.681707,-0.044076,-1.323937,-0.403638,-0.477491,A
10114,0.377169,0.164129,0.139604,-0.241825,0.17234,-0.515608,-0.044076,-0.333286,-0.559546,-0.333999,A
9020,-0.017834,-0.047852,0.093371,-0.139302,0.261718,-0.10036,0.55993,0.264573,0.251173,-0.267285,A
3755,0.303106,-0.134216,-0.002652,-0.624558,0.261718,0.647088,0.408929,-0.332703,0.095265,0.471742,A
601,-2.215039,-0.29909,0.352988,0.054854,-1.704602,1.892833,0.069175,-1.300134,-0.559546,1.809211,A
8642,0.512951,-0.008597,-0.045329,-1.738144,-1.525845,-0.183409,0.408929,2.464125,0.375899,-0.264248,A
3951,0.043885,0.187683,0.303198,-0.717056,-1.79398,0.024215,0.371178,1.810136,1.155435,-0.050993,A
3457,0.167323,0.313302,0.168055,-0.383198,0.261718,0.273364,0.220177,0.576055,-0.060642,0.251338,A
5745,0.105604,0.556689,-0.031104,0.619301,0.17234,-0.764757,0.182426,0.173961,-0.621908,-0.664912,A
8724,-0.252367,0.093469,0.239183,-0.021441,0.17234,4.1767,1.201687,-1.710712,-1.869167,2.98021,A
2357,-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-1.055431,0.597681,-2.090632,-2.180982,-1.119752,A
77,-3.498799,0.203385,0.95402,-2.222565,-4.922215,-1.802878,-3.290612,-1.65231,-2.492797,-2.8219,A
6979,0.438888,-0.047852,0.388552,0.873551,-1.078955,0.314889,-0.006326,0.727786,0.469443,0.406403,A
9216,0.192011,-0.251983,0.33165,0.296423,0.261718,0.231839,0.446679,0.064633,0.095265,0.083724,A
4984,0.031541,-2.426761,0.37077,0.77977,0.17234,1.020811,0.673182,0.561804,0.18881,0.639622,A
9971,0.130292,0.870736,-3.210528,0.062493,0.261718,0.564038,0.408929,1.01692,0.594169,0.388224,A
447,-0.314087,-0.236281,0.029355,0.460861,0.261718,1.394535,0.371178,-0.192252,0.282354,1.162139,A
3561,-0.042522,0.540986,0.253409,-0.836378,0.261718,1.394535,0.220177,0.527011,0.251173,1.256037,A
7311,0.080916,-0.071406,0.160942,1.225521,0.17234,-0.141884,0.748682,0.776616,1.24898,-0.404726,A
4799,-3.498799,-0.401156,0.352988,0.786513,-4.922215,0.896237,-0.572582,-0.938367,-1.058449,1.328332,A
3884,0.192011,0.242641,0.164499,0.576722,0.261718,0.107265,0.673182,0.677461,-0.029461,-0.143299,A
4875,-0.264711,-0.275537,0.107596,0.827362,0.261718,0.439463,0.182426,0.87278,0.438262,0.417265,A
6934,0.117948,0.124874,0.128935,0.3837,0.17234,0.107265,0.069175,-0.057257,-0.590727,0.179321,A
5325,0.031541,0.007106,-0.315616,2.791392,-0.542686,0.024215,-0.044076,0.190173,-2.866974,0.184107,A
5432,0.130292,-0.024299,0.246296,0.121006,0.082961,0.688613,-2.611104,-0.22986,0.032902,-1.103924,A
8773,-0.314087,-2.426761,-0.006209,-0.194681,0.261718,2.058932,0.144676,-0.882664,0.001721,1.907629,A
7086,0.229043,-1.044953,0.349432,0.84243,0.261718,-0.307984,0.371178,-1.8041,-2.274526,-0.35178,A
96,0.15498,-0.471816,0.50947,1.205082,0.261718,0.231839,0.371178,1.035132,0.687713,0.130365,A
10340,0.105604,-0.189174,0.164499,-0.683757,0.261718,0.771662,0.408929,-0.254051,0.219991,0.591281,A
5620,0.006853,-0.181323,0.388552,0.301377,-0.095795,-0.640182,-0.006326,-0.117328,-0.123005,-0.458407,A
3264,0.142636,-0.142067,0.246296,0.789259,-1.347089,-0.141884,0.597681,1.103688,0.375899,-0.328658,A
8875,0.192011,-0.259834,0.402778,-0.06593,0.261718,-0.01731,0.182426,0.660317,0.032902,0.012333,A
8277,0.426544,7.293004,0.19295,-1.533156,-0.989576,-0.889332,0.257927,0.743609,0.531806,-0.822075,A
4708,-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-3.339298,0.786433,1.857141,-2.898156,-3.177406,A
3189,0.846235,0.014957,-0.052442,0.98795,0.261718,0.06574,-0.006326,0.615332,0.562987,0.189712,A
3774,0.229043,-0.008597,0.175168,0.087408,0.17234,-0.640182,0.710932,0.165865,0.095265,-0.81002,A
3258,-3.498799,0.486028,0.139604,-5.440122,-0.006417,-0.972381,0.182426,-0.987779,-2.492797,-0.861989,A
9810,0.25373,0.219088,0.14316,0.720541,0.261718,0.231839,0.295677,0.183145,0.469443,0.161889,A
6708,0.846235,0.014957,-0.052442,0.98795,0.261718,0.480988,0.371178,0.823213,-0.060642,0.345332,A
7057,-0.042522,0.140576,0.089814,0.07231,0.261718,1.145386,0.257927,-0.814458,-0.43482,1.012077,A
4593,0.500607,-0.220579,-0.03466,0.497323,0.17234,0.356414,0.106925,-0.026289,-0.123005,0.38738,A
5059,0.031541,0.117022,-0.176916,-0.620739,-1.168333,3.055529,2.560702,0.263253,-1.183175,1.159837,A
558,-0.042522,0.10132,0.288973,0.722153,0.261718,-0.01731,0.748682,-0.037686,-0.123005,-0.300172,A
182,0.142636,0.069915,0.399221,0.568039,-1.168333,0.190314,0.144676,-0.184777,-0.466001,0.239187,A
1231,0.080916,-0.244132,0.45968,0.426726,0.261718,0.314889,0.446679,-0.599083,-0.840179,0.158345,A
4269,0.266074,-0.16562,0.32098,0.483299,0.17234,0.564038,0.257927,0.451757,0.095265,0.489126,A
7478,0.09326,0.329004,0.271191,-0.813522,0.17234,1.602159,0.748682,-0.426053,-0.185368,1.11727,A
5884,0.080916,-0.118513,0.445454,-0.188027,0.261718,0.107265,0.182426,1.080078,0.344717,0.118273,A
7907,-0.042522,0.140576,0.089814,0.07231,0.261718,3.138578,-0.006326,-2.775977,-2.399252,2.990734,A
7795,0.438888,-0.047852,0.388552,0.873551,-1.078955,-3.796071,0.144676,-2.337985,-0.247731,-3.404163,A
7502,0.142636,0.486028,0.025799,0.545422,0.17234,0.439463,0.257927,-1.173274,-1.027268,0.371227,A
1318,-0.030178,0.438921,-0.045329,0.766462,0.17234,0.273364,-0.006326,0.293987,0.656532,0.373372,A
1621,0.130292,-0.126364,0.377883,0.755362,0.261718,0.771662,0.257927,0.802904,0.18881,0.679115,A
7595,0.229043,0.124874,0.182281,0.686496,0.261718,-0.058835,-0.044076,0.995292,-0.091823,0.088932,A
1071,0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.273364,0.673182,0.513168,0.18881,-0.018817,A
8109,0.006853,0.038511,-0.376075,0.963811,-0.006417,0.273364,-0.044076,1.037015,0.469443,0.391973,A
1609,0.056229,0.43107,-3.210528,-1.133148,0.261718,-0.058835,0.031425,-2.5487,-1.214356,0.05021,A
6722,0.216699,0.2976,0.249852,-0.041313,0.261718,-0.681707,-0.044076,-0.047277,-0.278912,-0.47784,A
6825,-0.091897,-0.118513,0.189393,1.280303,0.261718,-0.307984,0.031425,0.693479,-0.777816,-0.174606,A
481,0.006853,-0.668096,0.477462,1.62168,0.17234,1.477585,0.106925,0.373397,-0.091823,1.401626,A
5680,0.290762,0.109171,-0.112901,0.221262,0.261718,0.564038,0.446679,-0.437217,0.095265,0.376193,A
1211,0.290762,-0.267686,0.324537,-0.396177,-1.078955,-0.930856,0.144676,-0.746076,-0.091823,-0.803474,A
3960,-0.153617,-0.22843,0.488131,0.580183,0.261718,-0.307984,0.182426,0.375551,-0.43482,-0.263259,A
1807,-0.178304,0.014957,0.264078,0.582361,0.17234,0.896237,-0.081827,0.210268,0.001721,0.99391,A
10017,0.068573,-0.197025,0.032912,0.615571,0.082961,0.979286,0.295677,-0.106397,0.095265,0.846536,A
9564,-2.449572,4.835583,0.352988,0.048976,-2.419627,-0.598658,0.333428,-0.617547,-3.989507,-0.601972,A
1793,-0.017834,-0.440412,0.267634,1.39515,0.261718,-0.01731,-0.308329,-1.075905,-1.588534,0.287347,A
3322,1.37702,-0.063555,0.349432,0.40572,0.17234,2.017408,-0.119577,-0.906215,-0.808997,2.075195,A
8678,0.043885,-0.157769,0.328093,0.552225,0.261718,-0.224934,0.220177,-0.134453,-0.029461,-0.202393,A
4823,0.15498,0.23479,0.210732,0.643738,0.17234,0.231839,0.371178,1.136868,-0.185368,0.123903,A
4020,0.006853,-0.055704,0.335206,1.778897,0.261718,0.439463,0.333428,-0.513927,-0.590727,0.332698,A
880,0.25373,-0.338346,-3.210528,-1.790689,0.351096,-0.640182,0.333428,0.815563,-0.216549,-0.631893,A
